sg_idx,case,sample_rank,recon_index,mat,node,row_type,matched_mse_mean,matched_mse_node,feat_bin_mse,case_recover_mse_mean,case_recover_mse_var,case_feat_bin_mse_mean,case_feat_bin_mse_var
0,case2_zero_count,23,368,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 1.0 0.0 6.0 0.0 1.0]],6,node,5.79398689836195e-09,2.228786428280569e-34,0.0,,,,
0,case2_zero_count,23,368,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 1.0 0.0 6.0 0.0 1.0]],9,node,5.79398689836195e-09,9.739567677568054e-35,0.0,,,,
0,case2_zero_count,23,368,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 6.0 5.0 0.0 0.0 6.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [4.0 1.0 0.0 6.0 0.0 1.0]],mean,sample_mean,5.79398689836195e-09,5.79398689836195e-09,0.0,,,,
0,case2_zero_count,24,371,[[0.0 0.0 5.0 0.0 0.0 0.0]; [2.0 0.0 5.0 3.0 0.0 0.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [2.0 7.0 0.0 3.0 0.0 7.0]],2,node,4.450151565908686e-08,1.3261005389299004e-07,0.26166666666666666,,,,
0,case2_zero_count,24,371,[[0.0 0.0 5.0 0.0 0.0 0.0]; [2.0 0.0 5.0 3.0 0.0 0.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [2.0 7.0 0.0 3.0 0.0 7.0]],3,node,4.450151565908686e-08,1.2309488721474507e-08,0.0,,,,
0,case2_zero_count,24,371,[[0.0 0.0 5.0 0.0 0.0 0.0]; [2.0 0.0 5.0 3.0 0.0 0.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [2.0 7.0 0.0 3.0 0.0 7.0]],6,node,4.450151565908686e-08,3.3086520021882894e-08,0.0,,,,
0,case2_zero_count,24,371,[[0.0 0.0 5.0 0.0 0.0 0.0]; [2.0 0.0 5.0 3.0 0.0 0.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [2.0 7.0 0.0 3.0 0.0 7.0]],9,node,4.450151565908686e-08,4.356669874170437e-34,0.0,,,,
0,case2_zero_count,24,371,[[0.0 0.0 5.0 0.0 0.0 0.0]; [2.0 0.0 5.0 3.0 0.0 0.0]; [3.0 0.0 0.0 0.0 3.0 0.0]; [2.0 7.0 0.0 3.0 0.0 7.0]],mean,sample_mean,4.450151565908686e-08,4.450151565908686e-08,0.06541666666666666,,,,
0,case2_zero_count,25,388,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 1.0 6.0 0.0 0.0 1.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 6.0 0.0 0.0 3.0 6.0]],2,node,4.871436309741392e-07,5.483870426050061e-08,0.3433333333333333,,,,
0,case2_zero_count,25,388,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 1.0 6.0 0.0 0.0 1.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 6.0 0.0 0.0 3.0 6.0]],3,node,4.871436309741392e-07,6.031649473522477e-07,0.0,,,,
0,case2_zero_count,25,388,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 1.0 6.0 0.0 0.0 1.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 6.0 0.0 0.0 3.0 6.0]],6,node,4.871436309741392e-07,1.7105184992414125e-34,0.0,,,,
0,case2_zero_count,25,388,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 1.0 6.0 0.0 0.0 1.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 6.0 0.0 0.0 3.0 6.0]],9,node,4.871436309741392e-07,1.2905708722838087e-06,0.3883333333333333,,,,
0,case2_zero_count,25,388,[[0.0 0.0 4.0 0.0 0.0 0.0]; [0.0 1.0 6.0 0.0 0.0 1.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 6.0 0.0 0.0 3.0 6.0]],mean,sample_mean,4.871436309741392e-07,4.871436309741392e-07,0.18291666666666667,,,,
0,case2_zero_count,26,390,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],2,node,5.4167307806113295e-08,1.9888885862676787e-07,0.16,,,,
0,case2_zero_count,26,390,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],3,node,5.4167307806113295e-08,1.2309488721474464e-08,0.0,,,,
0,case2_zero_count,26,390,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],6,node,5.4167307806113295e-08,8.159837890542933e-35,0.0,,,,
0,case2_zero_count,26,390,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],9,node,5.4167307806113295e-08,5.470883876210858e-09,0.0,,,,
0,case2_zero_count,26,390,[[0.0 0.0 4.0 0.0 0.0 0.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [1.0 7.0 0.0 0.0 1.0 7.0]],mean,sample_mean,5.4167307806113295e-08,5.4167307806113295e-08,0.04,,,,
0,case2_zero_count,27,433,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 1.0 2.0 0.0 0.0 1.0]; [0.0 6.0 0.0 0.0 0.0 6.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],2,node,3.6433649795684445e-05,1.4222686249813893e-05,0.38,,,,
0,case2_zero_count,27,433,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 1.0 2.0 0.0 0.0 1.0]; [0.0 6.0 0.0 0.0 0.0 6.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],3,node,3.6433649795684445e-05,0.0001279332199535357,0.4216666666666667,,,,
0,case2_zero_count,27,433,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 1.0 2.0 0.0 0.0 1.0]; [0.0 6.0 0.0 0.0 0.0 6.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],6,node,3.6433649795684445e-05,5.211655152535302e-09,0.0,,,,
0,case2_zero_count,27,433,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 1.0 2.0 0.0 0.0 1.0]; [0.0 6.0 0.0 0.0 0.0 6.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],9,node,3.6433649795684445e-05,3.57348132423566e-06,0.46,,,,
0,case2_zero_count,27,433,[[0.0 0.0 6.0 0.0 0.0 0.0]; [0.0 1.0 2.0 0.0 0.0 1.0]; [0.0 6.0 0.0 0.0 0.0 6.0]; [7.0 0.0 2.0 6.0 3.0 0.0]],mean,sample_mean,3.6433649795684445e-05,3.6433649795684445e-05,0.3154166666666667,,,,
0,case2_zero_count,28,471,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 4.0 5.0 0.0 0.0 4.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 3.0 0.0 0.0 3.0 3.0]],2,node,5.40871118251644e-10,2.163484473006576e-09,0.0,,,,
0,case2_zero_count,28,471,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 4.0 5.0 0.0 0.0 4.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 3.0 0.0 0.0 3.0 3.0]],3,node,5.40871118251644e-10,1.4879740929315428e-35,0.0,,,,
0,case2_zero_count,28,471,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 4.0 5.0 0.0 0.0 4.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 3.0 0.0 0.0 3.0 3.0]],6,node,5.40871118251644e-10,1.6668005362171095e-35,0.0,,,,
0,case2_zero_count,28,471,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 4.0 5.0 0.0 0.0 4.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 3.0 0.0 0.0 3.0 3.0]],9,node,5.40871118251644e-10,3.069683832331501e-34,0.0,,,,
0,case2_zero_count,28,471,[[0.0 0.0 5.0 0.0 0.0 0.0]; [0.0 4.0 5.0 0.0 0.0 4.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 3.0 0.0 0.0 3.0 3.0]],mean,sample_mean,5.40871118251644e-10,5.40871118251644e-10,0.0,,,,
0,case2_zero_count,29,550,[[0.0 0.0 7.0 0.0 0.0 0.0]; [0.0 3.0 3.0 0.0 0.0 3.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 4.0 0.0 0.0 3.0 4.0]],2,node,2.1414095153288427e-09,1.119157229806135e-09,0.0,,,,
0,case2_zero_count,29,550,[[0.0 0.0 7.0 0.0 0.0 0.0]; [0.0 3.0 3.0 0.0 0.0 3.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 4.0 0.0 0.0 3.0 4.0]],3,node,2.1414095153288427e-09,7.446480831509236e-09,0.0,,,,
0,case2_zero_count,29,550,[[0.0 0.0 7.0 0.0 0.0 0.0]; [0.0 3.0 3.0 0.0 0.0 3.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 4.0 0.0 0.0 3.0 4.0]],6,node,2.1414095153288427e-09,1.2185224102738893e-35,0.0,,,,
0,case2_zero_count,29,550,[[0.0 0.0 7.0 0.0 0.0 0.0]; [0.0 3.0 3.0 0.0 0.0 3.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 4.0 0.0 0.0 3.0 4.0]],9,node,2.1414095153288427e-09,1.6296240712262634e-34,0.0,,,,
0,case2_zero_count,29,550,[[0.0 0.0 7.0 0.0 0.0 0.0]; [0.0 3.0 3.0 0.0 0.0 3.0]; [4.0 0.0 0.0 6.0 0.0 0.0]; [3.0 4.0 0.0 0.0 3.0 4.0]],mean,sample_mean,2.1414095153288427e-09,2.1414095153288427e-09,0.0,,,,
0,case2_zero_count,30,566,[[0.0 0.0 7.0 0.0 0.0 0.0]; [3.0 0.0 3.0 0.0 3.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],2,node,8.48320782086999e-09,1.7470454373921523e-08,0.16,,,,
0,case2_zero_count,30,566,[[0.0 0.0 7.0 0.0 0.0 0.0]; [3.0 0.0 3.0 0.0 3.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],3,node,8.48320782086999e-09,1.646237690955843e-08,0.165,,,,
0,case2_zero_count,30,566,[[0.0 0.0 7.0 0.0 0.0 0.0]; [3.0 0.0 3.0 0.0 3.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],6,node,8.48320782086999e-09,3.2640883038444665e-34,0.0,,,,
0,case2_zero_count,30,566,[[0.0 0.0 7.0 0.0 0.0 0.0]; [3.0 0.0 3.0 0.0 3.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],9,node,8.48320782086999e-09,5.481429453901142e-34,0.0,,,,
0,case2_zero_count,30,566,[[0.0 0.0 7.0 0.0 0.0 0.0]; [3.0 0.0 3.0 0.0 3.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [4.0 2.0 0.0 6.0 0.0 2.0]],mean,sample_mean,8.48320782086999e-09,8.48320782086999e-09,0.08125,,,,
0,case3_no_structure,1,149742,[[1.0 0.0 2.0 0.0 1.0 0.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 3.0 3.0 0.0 1.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],2,node,5.775666551116677e-07,9.173430055758422e-08,0.315,,,,
0,case3_no_structure,1,149742,[[1.0 0.0 2.0 0.0 1.0 0.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 3.0 3.0 0.0 1.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],3,node,5.775666551116677e-07,9.913665463818415e-07,0.23333333333333334,,,,
0,case3_no_structure,1,149742,[[1.0 0.0 2.0 0.0 1.0 0.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 3.0 3.0 0.0 1.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],6,node,5.775666551116677e-07,7.454033768788579e-08,0.36833333333333335,,,,
0,case3_no_structure,1,149742,[[1.0 0.0 2.0 0.0 1.0 0.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 3.0 3.0 0.0 1.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],9,node,5.775666551116677e-07,1.1526254358193596e-06,0.22333333333333333,,,,
0,case3_no_structure,1,149742,[[1.0 0.0 2.0 0.0 1.0 0.0]; [1.0 1.0 3.0 0.0 1.0 1.0]; [2.0 1.0 3.0 3.0 0.0 1.0]; [3.0 5.0 2.0 3.0 1.0 5.0]],mean,sample_mean,5.775666551116677e-07,5.775666551116677e-07,0.28500000000000003,,,,
0,case3_no_structure,2,211816,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 4.0 2.0 3.0 0.0 4.0]; [1.0 1.0 6.0 0.0 1.0 1.0]; [4.0 2.0 2.0 3.0 2.0 2.0]],2,node,0.00016594517886185553,1.6152372362295143e-08,0.09166666666666666,,,,
0,case3_no_structure,2,211816,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 4.0 2.0 3.0 0.0 4.0]; [1.0 1.0 6.0 0.0 1.0 1.0]; [4.0 2.0 2.0 3.0 2.0 2.0]],3,node,0.00016594517886185553,2.768931506546388e-09,0.0,,,,
0,case3_no_structure,2,211816,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 4.0 2.0 3.0 0.0 4.0]; [1.0 1.0 6.0 0.0 1.0 1.0]; [4.0 2.0 2.0 3.0 2.0 2.0]],6,node,0.00016594517886185553,3.2629564920026754e-08,0.07666666666666666,,,,
0,case3_no_structure,2,211816,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 4.0 2.0 3.0 0.0 4.0]; [1.0 1.0 6.0 0.0 1.0 1.0]; [4.0 2.0 2.0 3.0 2.0 2.0]],9,node,0.00016594517886185553,0.0006637291645786333,0.48,,,,
0,case3_no_structure,2,211816,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 4.0 2.0 3.0 0.0 4.0]; [1.0 1.0 6.0 0.0 1.0 1.0]; [4.0 2.0 2.0 3.0 2.0 2.0]],mean,sample_mean,0.00016594517886185553,0.00016594517886185553,0.16208333333333333,,,,
0,case3_no_structure,3,341111,[[0.0 1.0 1.0 0.0 0.0 1.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [5.0 1.0 3.0 6.0 1.0 1.0]],2,node,9.989815086829772e-07,1.0145768185295543e-07,0.3433333333333333,,,,
0,case3_no_structure,3,341111,[[0.0 1.0 1.0 0.0 0.0 1.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [5.0 1.0 3.0 6.0 1.0 1.0]],3,node,9.989815086829772e-07,3.7972168592708143e-06,0.3883333333333333,,,,
0,case3_no_structure,3,341111,[[0.0 1.0 1.0 0.0 0.0 1.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [5.0 1.0 3.0 6.0 1.0 1.0]],6,node,9.989815086829772e-07,1.2267591331784172e-34,0.0,,,,
0,case3_no_structure,3,341111,[[0.0 1.0 1.0 0.0 0.0 1.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [5.0 1.0 3.0 6.0 1.0 1.0]],9,node,9.989815086829772e-07,9.725149360813885e-08,0.0,,,,
0,case3_no_structure,3,341111,[[0.0 1.0 1.0 0.0 0.0 1.0]; [2.0 0.0 6.0 0.0 2.0 0.0]; [0.0 5.0 0.0 0.0 0.0 5.0]; [5.0 1.0 3.0 6.0 1.0 1.0]],mean,sample_mean,9.989815086829772e-07,9.989815086829772e-07,0.18291666666666667,,,,
0,case3_no_structure,4,342680,[[1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [3.0 7.0 0.0 3.0 1.0 7.0]],2,node,3.548627470512564e-07,1.0487858338070669e-07,0.315,,,,
0,case3_no_structure,4,342680,[[1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [3.0 7.0 0.0 3.0 1.0 7.0]],3,node,3.548627470512564e-07,5.703222486934833e-07,0.25666666666666665,,,,
0,case3_no_structure,4,342680,[[1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [3.0 7.0 0.0 3.0 1.0 7.0]],6,node,3.548627470512564e-07,7.223666206259922e-07,0.07666666666666666,,,,
0,case3_no_structure,4,342680,[[1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [3.0 7.0 0.0 3.0 1.0 7.0]],9,node,3.548627470512564e-07,2.1883535504843472e-08,0.3883333333333333,,,,
0,case3_no_structure,4,342680,[[1.0 0.0 0.0 0.0 1.0 0.0]; [2.0 0.0 7.0 3.0 0.0 0.0]; [1.0 0.0 3.0 0.0 1.0 0.0]; [3.0 7.0 0.0 3.0 1.0 7.0]],mean,sample_mean,3.548627470512564e-07,3.548627470512564e-07,0.25916666666666666,,,,
0,case3_no_structure,5,358904,[[0.0 1.0 4.0 0.0 0.0 1.0]; [3.0 0.0 2.0 3.0 1.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [3.0 6.0 2.0 3.0 1.0 6.0]],2,node,9.818913852479203e-08,1.1461296350816807e-07,0.16,,,,
0,case3_no_structure,5,358904,[[0.0 1.0 4.0 0.0 0.0 1.0]; [3.0 0.0 2.0 3.0 1.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [3.0 6.0 2.0 3.0 1.0 6.0]],3,node,9.818913852479203e-08,2.8653240877041997e-08,0.3883333333333333,,,,
0,case3_no_structure,5,358904,[[0.0 1.0 4.0 0.0 0.0 1.0]; [3.0 0.0 2.0 3.0 1.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [3.0 6.0 2.0 3.0 1.0 6.0]],6,node,9.818913852479203e-08,4.482286114594922e-08,0.0,,,,
0,case3_no_structure,5,358904,[[0.0 1.0 4.0 0.0 0.0 1.0]; [3.0 0.0 2.0 3.0 1.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [3.0 6.0 2.0 3.0 1.0 6.0]],9,node,9.818913852479203e-08,2.0466748856800882e-07,0.0,,,,
0,case3_no_structure,5,358904,[[0.0 1.0 4.0 0.0 0.0 1.0]; [3.0 0.0 2.0 3.0 1.0 0.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [3.0 6.0 2.0 3.0 1.0 6.0]],mean,sample_mean,9.818913852479203e-08,9.818913852479203e-08,0.13708333333333333,,,,
0,case3_no_structure,6,439369,[[2.0 1.0 1.0 3.0 0.0 1.0]; [2.0 2.0 2.0 3.0 0.0 2.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [3.0 1.0 3.0 0.0 3.0 1.0]],2,node,8.584901646610243e-06,1.6612512617054337e-05,0.0,,,,
0,case3_no_structure,6,439369,[[2.0 1.0 1.0 3.0 0.0 1.0]; [2.0 2.0 2.0 3.0 0.0 2.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [3.0 1.0 3.0 0.0 3.0 1.0]],3,node,8.584901646610243e-06,1.6345921613480884e-06,0.365,,,,
0,case3_no_structure,6,439369,[[2.0 1.0 1.0 3.0 0.0 1.0]; [2.0 2.0 2.0 3.0 0.0 2.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [3.0 1.0 3.0 0.0 3.0 1.0]],6,node,8.584901646610243e-06,5.116687214200197e-08,0.36833333333333335,,,,
0,case3_no_structure,6,439369,[[2.0 1.0 1.0 3.0 0.0 1.0]; [2.0 2.0 2.0 3.0 0.0 2.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [3.0 1.0 3.0 0.0 3.0 1.0]],9,node,8.584901646610243e-06,1.6041334935896544e-05,0.3433333333333333,,,,
0,case3_no_structure,6,439369,[[2.0 1.0 1.0 3.0 0.0 1.0]; [2.0 2.0 2.0 3.0 0.0 2.0]; [0.0 3.0 4.0 0.0 0.0 3.0]; [3.0 1.0 3.0 0.0 3.0 1.0]],mean,sample_mean,8.584901646610243e-06,8.584901646610243e-06,0.26916666666666667,,,,
0,case3_no_structure,7,460567,[[2.0 0.0 1.0 3.0 0.0 0.0]; [0.0 6.0 1.0 0.0 0.0 6.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [4.0 1.0 6.0 3.0 2.0 1.0]],2,node,6.197096817897093e-06,3.47761567252377e-06,0.21333333333333335,,,,
0,case3_no_structure,7,460567,[[2.0 0.0 1.0 3.0 0.0 0.0]; [0.0 6.0 1.0 0.0 0.0 6.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [4.0 1.0 6.0 3.0 2.0 1.0]],3,node,6.197096817897093e-06,1.7504777455197656e-07,0.3883333333333333,,,,
0,case3_no_structure,7,460567,[[2.0 0.0 1.0 3.0 0.0 0.0]; [0.0 6.0 1.0 0.0 0.0 6.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [4.0 1.0 6.0 3.0 2.0 1.0]],6,node,6.197096817897093e-06,3.851071250845501e-06,0.23833333333333334,,,,
0,case3_no_structure,7,460567,[[2.0 0.0 1.0 3.0 0.0 0.0]; [0.0 6.0 1.0 0.0 0.0 6.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [4.0 1.0 6.0 3.0 2.0 1.0]],9,node,6.197096817897093e-06,1.7284652573667124e-05,0.13,,,,
0,case3_no_structure,7,460567,[[2.0 0.0 1.0 3.0 0.0 0.0]; [0.0 6.0 1.0 0.0 0.0 6.0]; [1.0 0.0 2.0 0.0 1.0 0.0]; [4.0 1.0 6.0 3.0 2.0 1.0]],mean,sample_mean,6.197096817897093e-06,6.197096817897093e-06,0.24250000000000002,,,,
0,case3_no_structure,8,488198,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 4.0 0.0 0.0 1.0 4.0]; [4.0 1.0 3.0 3.0 2.0 1.0]],2,node,0.00016594570941276486,2.7077068154452216e-08,0.09166666666666666,,,,
0,case3_no_structure,8,488198,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 4.0 0.0 0.0 1.0 4.0]; [4.0 1.0 3.0 3.0 2.0 1.0]],3,node,0.00016594570941276486,0.0006636975492617999,0.4216666666666667,,,,
0,case3_no_structure,8,488198,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 4.0 0.0 0.0 1.0 4.0]; [4.0 1.0 3.0 3.0 2.0 1.0]],6,node,0.00016594570941276486,3.43131225865164e-08,0.07666666666666666,,,,
0,case3_no_structure,8,488198,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 4.0 0.0 0.0 1.0 4.0]; [4.0 1.0 3.0 3.0 2.0 1.0]],9,node,0.00016594570941276486,2.3898198518545438e-08,0.22333333333333333,,,,
0,case3_no_structure,8,488198,[[0.0 0.0 0.0 0.0 0.0 0.0]; [2.0 2.0 7.0 3.0 0.0 2.0]; [1.0 4.0 0.0 0.0 1.0 4.0]; [4.0 1.0 3.0 3.0 2.0 1.0]],mean,sample_mean,0.00016594570941276486,0.00016594570941276486,0.2033333333333333,,,,
0,case3_no_structure,9,513406,[[2.0 3.0 0.0 3.0 0.0 3.0]; [0.0 0.0 6.0 0.0 0.0 0.0]; [3.0 1.0 2.0 3.0 1.0 1.0]; [2.0 3.0 2.0 0.0 2.0 3.0]],2,node,3.1613954316044496e-08,3.6287461996995694e-08,0.16,,,,
0,case3_no_structure,9,513406,[[2.0 3.0 0.0 3.0 0.0 3.0]; [0.0 0.0 6.0 0.0 0.0 0.0]; [3.0 1.0 2.0 3.0 1.0 1.0]; [2.0 3.0 2.0 0.0 2.0 3.0]],3,node,3.1613954316044496e-08,8.399171892631852e-09,0.0,,,,
0,case3_no_structure,9,513406,[[2.0 3.0 0.0 3.0 0.0 3.0]; [0.0 0.0 6.0 0.0 0.0 0.0]; [3.0 1.0 2.0 3.0 1.0 1.0]; [2.0 3.0 2.0 0.0 2.0 3.0]],6,node,3.1613954316044496e-08,5.6548420994938644e-08,0.0,,,,
0,case3_no_structure,9,513406,[[2.0 3.0 0.0 3.0 0.0 3.0]; [0.0 0.0 6.0 0.0 0.0 0.0]; [3.0 1.0 2.0 3.0 1.0 1.0]; [2.0 3.0 2.0 0.0 2.0 3.0]],9,node,3.1613954316044496e-08,2.52207623796118e-08,0.22333333333333333,,,,
0,case3_no_structure,9,513406,[[2.0 3.0 0.0 3.0 0.0 3.0]; [0.0 0.0 6.0 0.0 0.0 0.0]; [3.0 1.0 2.0 3.0 1.0 1.0]; [2.0 3.0 2.0 0.0 2.0 3.0]],mean,sample_mean,3.1613954316044496e-08,3.1613954316044496e-08,0.09583333333333333,,,,
0,case3_no_structure,10,559894,[[2.0 0.0 3.0 0.0 2.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [5.0 2.0 5.0 6.0 1.0 2.0]],2,node,4.800258998604696e-07,1.8908495044968197e-06,0.145,,,,
0,case3_no_structure,10,559894,[[2.0 0.0 3.0 0.0 2.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [5.0 2.0 5.0 6.0 1.0 2.0]],3,node,4.800258998604696e-07,1.6462376909558464e-08,0.165,,,,
0,case3_no_structure,10,559894,[[2.0 0.0 3.0 0.0 2.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [5.0 2.0 5.0 6.0 1.0 2.0]],6,node,4.800258998604696e-07,1.2906882348222277e-34,0.0,,,,
0,case3_no_structure,10,559894,[[2.0 0.0 3.0 0.0 2.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [5.0 2.0 5.0 6.0 1.0 2.0]],9,node,4.800258998604696e-07,1.2791718035500533e-08,0.0,,,,
0,case3_no_structure,10,559894,[[2.0 0.0 3.0 0.0 2.0 0.0]; [0.0 5.0 1.0 0.0 0.0 5.0]; [0.0 0.0 1.0 0.0 0.0 0.0]; [5.0 2.0 5.0 6.0 1.0 2.0]],mean,sample_mean,4.800258998604696e-07,4.800258998604696e-07,0.0775,,,,
