num_nodes,mean_degree,trial,topology,corrupt_ratio,partition_seed,n_honest,n_corrupt,direct_honest,eligible_honest,unrecoverable_honest,hssp_rank_feasible_honest,hlcp_rank_feasible_honest,eligible_core_count,max_core_honest_size,mean_core_honest_size,direct_recovery_rate,hssp_eligible_rate,structural_attackable_rate,hssp_rank_attackable_rate,hlcp_rank_attackable_rate,hssp_tractable_attackable_rate,hlcp_tractable_attackable_rate,max_core_fraction,hssp_feasible_core_probability,hlcp_feasible_core_probability
200,4,72,ring,0.7,400026140,60,140,1,59,0,41,41,13,12,4.538461538461538,0.016666666666666666,0.9833333333333333,1.0,0.7,0.7,0.7,0.7,0.2,1,1
200,4,72,small_world,0.7,400026140,60,140,3,56,1,22,33,9,23,6.222222222222222,0.05,0.9333333333333333,0.9833333333333333,0.4166666666666667,0.6,0.4166666666666667,0.4166666666666667,0.38333333333333336,1,1
200,4,72,scale_free,0.7,400026140,60,140,3,55,2,0,0,1,55,55.0,0.05,0.9166666666666666,0.9666666666666667,0.05,0.05,0.05,0.05,0.9166666666666666,0,0
200,4,72,er,0.8,400026140,40,160,3,37,0,37,37,5,24,7.4,0.075,0.925,1.0,1.0,1.0,0.4,0.4,0.6,1,1
200,4,72,ring,0.8,400026140,40,160,7,33,0,28,28,9,8,3.6666666666666665,0.175,0.825,1.0,0.875,0.875,0.875,0.875,0.2,1,1
200,4,72,small_world,0.8,400026140,40,160,6,34,0,22,22,7,12,4.857142857142857,0.15,0.85,1.0,0.7,0.7,0.7,0.7,0.3,1,1
200,4,72,scale_free,0.8,400026140,40,160,0,40,0,0,0,1,40,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0
200,4,72,er,0.9,400026140,20,180,4,16,0,16,16,3,12,5.333333333333333,0.2,0.8,1.0,1.0,1.0,0.4,0.4,0.6,1,1
200,4,72,ring,0.9,400026140,20,180,12,8,0,8,8,4,2,2.0,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.1,1,1
200,4,72,small_world,0.9,400026140,20,180,8,12,0,12,12,5,3,2.4,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.15,1,1
200,4,72,scale_free,0.9,400026140,20,180,2,18,0,18,18,1,18,18.0,0.1,0.9,1.0,1.0,1.0,0.1,0.1,0.9,1,1
200,4,73,er,0.1,3517270726,180,20,3,0,177,0,0,0,0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.0,0,0
200,4,73,ring,0.1,3517270726,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,small_world,0.1,3517270726,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,scale_free,0.1,3517270726,180,20,0,4,176,4,4,1,4,4.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,1,1
200,4,73,er,0.2,3517270726,160,40,1,0,159,0,0,0,0,0.0,0.00625,0.0,0.00625,0.00625,0.00625,0.00625,0.00625,0.0,0,0
200,4,73,ring,0.2,3517270726,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,small_world,0.2,3517270726,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,scale_free,0.2,3517270726,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,er,0.3,3517270726,140,60,3,0,137,0,0,0,0,0.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.0,0,0
200,4,73,ring,0.3,3517270726,140,60,0,11,129,2,2,2,9,5.5,0.0,0.07857142857142857,0.07857142857142857,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.06428571428571428,1,1
200,4,73,small_world,0.3,3517270726,140,60,0,2,138,2,2,1,2,2.0,0.0,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,0.014285714285714285,1,1
200,4,73,scale_free,0.3,3517270726,140,60,0,0,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,73,er,0.4,3517270726,120,80,2,2,116,2,2,1,2,2.0,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.016666666666666666,1,1
200,4,73,ring,0.4,3517270726,120,80,0,11,109,4,4,3,7,3.6666666666666665,0.0,0.09166666666666666,0.09166666666666666,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.058333333333333334,1,1
200,4,73,small_world,0.4,3517270726,120,80,0,4,116,4,4,2,2,2.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.016666666666666666,1,1
200,4,73,scale_free,0.4,3517270726,120,80,5,0,115,0,0,0,0,0.0,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0,0
200,4,73,er,0.5,3517270726,100,100,2,2,96,2,2,1,2,2.0,0.02,0.02,0.04,0.04,0.04,0.04,0.04,0.02,1,1
200,4,73,ring,0.5,3517270726,100,100,0,66,34,17,17,9,25,7.333333333333333,0.0,0.66,0.66,0.17,0.17,0.17,0.17,0.25,1,1
200,4,73,small_world,0.5,3517270726,100,100,0,84,16,7,7,4,77,21.0,0.0,0.84,0.84,0.07,0.07,0.07,0.07,0.77,1,1
200,4,73,scale_free,0.5,3517270726,100,100,5,80,15,0,0,1,80,80.0,0.05,0.8,0.85,0.05,0.05,0.05,0.05,0.8,0,0
200,4,73,er,0.6,3517270726,80,120,5,69,6,2,2,2,67,34.5,0.0625,0.8625,0.925,0.0875,0.0875,0.0875,0.0875,0.8375,1,1
200,4,73,ring,0.6,3517270726,80,120,1,78,1,57,57,12,20,6.5,0.0125,0.975,0.9875,0.725,0.725,0.3375,0.3375,0.25,1,1
200,4,73,small_world,0.6,3517270726,80,120,2,76,2,30,30,9,42,8.444444444444445,0.025,0.95,0.975,0.4,0.4,0.1875,0.1875,0.525,1,1
200,4,73,scale_free,0.6,3517270726,80,120,2,73,5,0,0,1,73,73.0,0.025,0.9125,0.9375,0.025,0.025,0.025,0.025,0.9125,0,0
200,4,73,er,0.7,3517270726,60,140,3,53,4,53,53,2,51,26.5,0.05,0.8833333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.08333333333333333,0.08333333333333333,0.85,1,1
200,4,73,ring,0.7,3517270726,60,140,1,59,0,59,59,12,17,4.916666666666667,0.016666666666666666,0.9833333333333333,1.0,1.0,1.0,0.7166666666666667,0.7166666666666667,0.2833333333333333,1,1
200,4,73,small_world,0.7,3517270726,60,140,2,58,0,58,58,11,18,5.2727272727272725,0.03333333333333333,0.9666666666666667,1.0,1.0,1.0,0.48333333333333334,0.48333333333333334,0.3,1,1
200,4,73,scale_free,0.7,3517270726,60,140,2,54,4,0,0,1,54,54.0,0.03333333333333333,0.9,0.9333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.9,0,0
200,4,73,er,0.8,3517270726,40,160,5,34,1,34,34,1,34,34.0,0.125,0.85,0.975,0.975,0.975,0.125,0.125,0.85,1,1
200,4,73,ring,0.8,3517270726,40,160,7,33,0,33,33,9,7,3.6666666666666665,0.175,0.825,1.0,1.0,1.0,1.0,1.0,0.175,1,1
200,4,73,small_world,0.8,3517270726,40,160,7,33,0,33,33,8,7,4.125,0.175,0.825,1.0,1.0,1.0,1.0,1.0,0.175,1,1
200,4,73,scale_free,0.8,3517270726,40,160,2,36,2,0,0,1,36,36.0,0.05,0.9,0.95,0.05,0.05,0.05,0.05,0.9,0,0
200,4,73,er,0.9,3517270726,20,180,4,16,0,16,16,2,14,8.0,0.2,0.8,1.0,1.0,1.0,0.3,0.3,0.7,1,1
200,4,73,ring,0.9,3517270726,20,180,7,13,0,13,13,5,3,2.6,0.35,0.65,1.0,1.0,1.0,1.0,1.0,0.15,1,1
200,4,73,small_world,0.9,3517270726,20,180,8,12,0,12,12,5,3,2.4,0.4,0.6,1.0,1.0,1.0,1.0,1.0,0.15,1,1
200,4,73,scale_free,0.9,3517270726,20,180,2,18,0,18,18,1,18,18.0,0.1,0.9,1.0,1.0,1.0,0.1,0.1,0.9,1,1
200,4,74,er,0.1,2896822633,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,74,ring,0.1,2896822633,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,74,small_world,0.1,2896822633,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,74,scale_free,0.1,2896822633,180,20,1,0,179,0,0,0,0,0.0,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0,0
200,4,74,er,0.2,2896822633,160,40,1,0,159,0,0,0,0,0.0,0.00625,0.0,0.00625,0.00625,0.00625,0.00625,0.00625,0.0,0,0
200,4,74,ring,0.2,2896822633,160,40,0,8,152,2,2,2,6,4.0,0.0,0.05,0.05,0.0125,0.0125,0.0125,0.0125,0.0375,1,1
200,4,74,small_world,0.2,2896822633,160,40,0,5,155,5,5,2,3,2.5,0.0,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.01875,1,1
200,4,74,scale_free,0.2,2896822633,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,74,er,0.3,2896822633,140,60,1,0,139,0,0,0,0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0,0,0
200,4,74,ring,0.3,2896822633,140,60,0,10,130,10,10,4,4,2.5,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.02857142857142857,1,1
200,4,74,small_world,0.3,2896822633,140,60,3,8,129,8,8,2,6,4.0,0.02142857142857143,0.05714285714285714,0.07857142857142857,0.07857142857142857,0.07857142857142857,0.07857142857142857,0.07857142857142857,0.04285714285714286,1,1
200,4,74,scale_free,0.3,2896822633,140,60,1,0,139,0,0,0,0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0,0,0
200,4,74,er,0.4,2896822633,120,80,5,2,113,2,2,1,2,2.0,0.041666666666666664,0.016666666666666666,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.016666666666666666,1,1
200,4,74,ring,0.4,2896822633,120,80,1,20,99,6,6,4,9,5.0,0.008333333333333333,0.16666666666666666,0.175,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.075,1,1
200,4,74,small_world,0.4,2896822633,120,80,4,9,107,2,2,2,7,4.5,0.03333333333333333,0.075,0.10833333333333334,0.05,0.05,0.05,0.05,0.058333333333333334,1,1
200,4,74,scale_free,0.4,2896822633,120,80,1,0,119,0,0,0,0,0.0,0.008333333333333333,0.0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.0,0,0
200,4,74,er,0.5,2896822633,100,100,8,82,10,4,4,3,78,27.333333333333332,0.08,0.82,0.9,0.12,0.12,0.12,0.12,0.78,1,1
200,4,74,ring,0.5,2896822633,100,100,1,56,43,16,16,10,15,5.6,0.01,0.56,0.57,0.17,0.17,0.17,0.17,0.15,1,1
200,4,74,small_world,0.5,2896822633,100,100,4,85,11,10,10,5,75,17.0,0.04,0.85,0.89,0.14,0.14,0.14,0.14,0.75,1,1
200,4,74,scale_free,0.5,2896822633,100,100,5,73,22,5,5,3,68,24.333333333333332,0.05,0.73,0.78,0.1,0.1,0.1,0.1,0.68,1,1
200,4,74,er,0.6,2896822633,80,120,8,69,3,4,4,3,65,23.0,0.1,0.8625,0.9625,0.15,0.15,0.15,0.15,0.8125,1,1
200,4,74,ring,0.6,2896822633,80,120,1,71,8,65,65,14,10,5.071428571428571,0.0125,0.8875,0.9,0.825,0.825,0.825,0.825,0.125,1,1
200,4,74,small_world,0.6,2896822633,80,120,1,76,3,10,10,6,53,12.666666666666666,0.0125,0.95,0.9625,0.1375,0.1375,0.1375,0.1375,0.6625,1,1
200,4,74,scale_free,0.6,2896822633,80,120,10,61,9,0,0,1,61,61.0,0.125,0.7625,0.8875,0.125,0.125,0.125,0.125,0.7625,0,0
200,4,74,er,0.7,2896822633,60,140,8,52,0,52,52,2,50,26.0,0.13333333333333333,0.8666666666666667,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,1,1
200,4,74,ring,0.7,2896822633,60,140,3,57,0,51,51,13,10,4.384615384615385,0.05,0.95,1.0,0.9,0.9,0.9,0.9,0.16666666666666666,1,1
200,4,74,small_world,0.7,2896822633,60,140,3,57,0,28,28,8,29,7.125,0.05,0.95,1.0,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.48333333333333334,1,1
200,4,74,scale_free,0.7,2896822633,60,140,7,51,2,0,0,1,51,51.0,0.11666666666666667,0.85,0.9666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.85,0,0
200,4,74,er,0.8,2896822633,40,160,9,31,0,31,31,2,29,15.5,0.225,0.775,1.0,1.0,1.0,0.275,0.275,0.725,1,1
200,4,74,ring,0.8,2896822633,40,160,11,29,0,29,29,9,6,3.2222222222222223,0.275,0.725,1.0,1.0,1.0,1.0,1.0,0.15,1,1
200,4,74,small_world,0.8,2896822633,40,160,7,33,0,33,33,6,12,5.5,0.175,0.825,1.0,1.0,1.0,0.7,0.7,0.3,1,1
200,4,74,scale_free,0.8,2896822633,40,160,8,32,0,0,0,1,32,32.0,0.2,0.8,1.0,0.2,0.2,0.2,0.2,0.8,0,0
200,4,74,er,0.9,2896822633,20,180,12,8,0,8,8,3,4,2.6666666666666665,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1,1
200,4,74,ring,0.9,2896822633,20,180,7,13,0,13,13,5,5,2.6,0.35,0.65,1.0,1.0,1.0,1.0,1.0,0.25,1,1
200,4,74,small_world,0.9,2896822633,20,180,6,14,0,14,14,3,10,4.666666666666667,0.3,0.7,1.0,1.0,1.0,1.0,1.0,0.5,1,1
200,4,74,scale_free,0.9,2896822633,20,180,6,14,0,14,14,2,12,7.0,0.3,0.7,1.0,1.0,1.0,0.4,0.4,0.6,1,1
200,4,75,er,0.1,2849007501,180,20,1,0,179,0,0,0,0,0.0,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0,0
200,4,75,ring,0.1,2849007501,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,75,small_world,0.1,2849007501,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,75,scale_free,0.1,2849007501,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,75,er,0.2,2849007501,160,40,4,0,156,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
200,4,75,ring,0.2,2849007501,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,75,small_world,0.2,2849007501,160,40,0,2,158,2,2,1,2,2.0,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,1,1
200,4,75,scale_free,0.2,2849007501,160,40,2,0,158,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
200,4,75,er,0.3,2849007501,140,60,3,2,135,2,2,1,2,2.0,0.02142857142857143,0.014285714285714285,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.014285714285714285,1,1
200,4,75,ring,0.3,2849007501,140,60,0,14,126,14,14,4,8,3.5,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.05714285714285714,1,1
200,4,75,small_world,0.3,2849007501,140,60,1,0,139,0,0,0,0,0.0,0.007142857142857143,0.0,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.007142857142857143,0.0,0,0
200,4,75,scale_free,0.3,2849007501,140,60,4,0,136,0,0,0,0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0,0
200,4,75,er,0.4,2849007501,120,80,5,2,113,2,2,1,2,2.0,0.041666666666666664,0.016666666666666666,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.058333333333333334,0.016666666666666666,1,1
200,4,75,ring,0.4,2849007501,120,80,0,24,96,9,9,4,15,6.0,0.0,0.2,0.2,0.075,0.075,0.075,0.075,0.125,1,1
200,4,75,small_world,0.4,2849007501,120,80,0,0,120,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,75,scale_free,0.4,2849007501,120,80,4,0,116,0,0,0,0,0.0,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0,0
200,4,75,er,0.5,2849007501,100,100,3,81,16,2,2,2,79,40.5,0.03,0.81,0.84,0.05,0.05,0.05,0.05,0.79,1,1
200,4,75,ring,0.5,2849007501,100,100,0,33,67,33,33,8,9,4.125,0.0,0.33,0.33,0.33,0.33,0.33,0.33,0.09,1,1
200,4,75,small_world,0.5,2849007501,100,100,4,6,90,6,6,3,2,2.0,0.04,0.06,0.1,0.1,0.1,0.1,0.1,0.02,1,1
200,4,75,scale_free,0.5,2849007501,100,100,3,2,95,2,2,1,2,2.0,0.03,0.02,0.05,0.05,0.05,0.05,0.05,0.02,1,1
200,4,75,er,0.6,2849007501,80,120,4,63,13,63,63,1,63,63.0,0.05,0.7875,0.8375,0.8375,0.8375,0.05,0.05,0.7875,1,1
200,4,75,ring,0.6,2849007501,80,120,1,67,12,38,38,13,17,5.153846153846154,0.0125,0.8375,0.85,0.4875,0.4875,0.4875,0.4875,0.2125,1,1
200,4,75,small_world,0.6,2849007501,80,120,5,74,1,6,6,4,68,18.5,0.0625,0.925,0.9875,0.1375,0.1375,0.1375,0.1375,0.85,1,1
200,4,75,scale_free,0.6,2849007501,80,120,3,68,9,0,0,1,68,68.0,0.0375,0.85,0.8875,0.0375,0.0375,0.0375,0.0375,0.85,0,0
200,4,75,er,0.7,2849007501,60,140,4,50,6,50,50,1,50,50.0,0.06666666666666667,0.8333333333333334,0.9,0.9,0.9,0.06666666666666667,0.06666666666666667,0.8333333333333334,1,1
200,4,75,ring,0.7,2849007501,60,140,0,60,0,44,44,15,9,4.0,0.0,1.0,1.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.15,1,1
200,4,75,small_world,0.7,2849007501,60,140,4,56,0,4,4,3,52,18.666666666666668,0.06666666666666667,0.9333333333333333,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.8666666666666667,1,1
200,4,75,scale_free,0.7,2849007501,60,140,5,49,6,0,0,1,49,49.0,0.08333333333333333,0.8166666666666667,0.9,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.8166666666666667,0,0
200,4,75,er,0.8,2849007501,40,160,5,32,3,32,32,1,32,32.0,0.125,0.8,0.925,0.925,0.925,0.125,0.125,0.8,1,1
200,4,75,ring,0.8,2849007501,40,160,7,33,0,33,33,11,6,3.0,0.175,0.825,1.0,1.0,1.0,1.0,1.0,0.15,1,1
200,4,75,small_world,0.8,2849007501,40,160,4,36,0,36,36,9,11,4.0,0.1,0.9,1.0,1.0,1.0,0.725,0.725,0.275,1,1
200,4,75,scale_free,0.8,2849007501,40,160,6,28,6,0,0,1,28,28.0,0.15,0.7,0.85,0.15,0.15,0.15,0.15,0.7,0,0
200,4,75,er,0.9,2849007501,20,180,3,15,2,15,15,4,9,3.75,0.15,0.75,0.9,0.9,0.9,0.9,0.9,0.45,1,1
200,4,75,ring,0.9,2849007501,20,180,10,10,0,10,10,5,2,2.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.1,1,1
200,4,75,small_world,0.9,2849007501,20,180,12,8,0,8,8,3,4,2.6666666666666665,0.6,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1,1
200,4,75,scale_free,0.9,2849007501,20,180,3,17,0,17,17,1,17,17.0,0.15,0.85,1.0,1.0,1.0,0.15,0.15,0.85,1,1
200,4,76,er,0.1,1726857545,180,20,1,0,179,0,0,0,0,0.0,0.005555555555555556,0.0,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.005555555555555556,0.0,0,0
200,4,76,ring,0.1,1726857545,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,small_world,0.1,1726857545,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,scale_free,0.1,1726857545,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,er,0.2,1726857545,160,40,1,0,159,0,0,0,0,0.0,0.00625,0.0,0.00625,0.00625,0.00625,0.00625,0.00625,0.0,0,0
200,4,76,ring,0.2,1726857545,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,small_world,0.2,1726857545,160,40,0,0,160,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,scale_free,0.2,1726857545,160,40,2,0,158,0,0,0,0,0.0,0.0125,0.0,0.0125,0.0125,0.0125,0.0125,0.0125,0.0,0,0
200,4,76,er,0.3,1726857545,140,60,3,0,137,0,0,0,0,0.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.0,0,0
200,4,76,ring,0.3,1726857545,140,60,0,0,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,small_world,0.3,1726857545,140,60,0,0,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,76,scale_free,0.3,1726857545,140,60,3,0,137,0,0,0,0,0.0,0.02142857142857143,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.0,0,0
200,4,76,er,0.4,1726857545,120,80,3,0,117,0,0,0,0,0.0,0.025,0.0,0.025,0.025,0.025,0.025,0.025,0.0,0,0
200,4,76,ring,0.4,1726857545,120,80,0,27,93,9,9,4,15,6.75,0.0,0.225,0.225,0.075,0.075,0.075,0.075,0.125,1,1
200,4,76,small_world,0.4,1726857545,120,80,1,7,112,0,0,1,7,7.0,0.008333333333333333,0.058333333333333334,0.06666666666666667,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.008333333333333333,0.058333333333333334,0,0
200,4,76,scale_free,0.4,1726857545,120,80,6,0,114,0,0,0,0,0.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.0,0,0
200,4,76,er,0.5,1726857545,100,100,7,0,93,0,0,0,0,0.0,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.0,0,0
200,4,76,ring,0.5,1726857545,100,100,1,52,47,8,8,7,21,7.428571428571429,0.01,0.52,0.53,0.09,0.09,0.09,0.09,0.21,1,1
200,4,76,small_world,0.5,1726857545,100,100,1,83,16,2,2,3,77,27.666666666666668,0.01,0.83,0.84,0.03,0.03,0.03,0.03,0.77,1,1
200,4,76,scale_free,0.5,1726857545,100,100,6,0,94,0,0,0,0,0.0,0.06,0.0,0.06,0.06,0.06,0.06,0.06,0.0,0,0
200,4,76,er,0.6,1726857545,80,120,10,64,6,64,64,1,64,64.0,0.125,0.8,0.925,0.925,0.925,0.125,0.125,0.8,1,1
200,4,76,ring,0.6,1726857545,80,120,2,57,21,17,17,8,22,7.125,0.025,0.7125,0.7375,0.2375,0.2375,0.2375,0.2375,0.275,1,1
200,4,76,small_world,0.6,1726857545,80,120,1,75,4,13,13,3,62,25.0,0.0125,0.9375,0.95,0.175,0.175,0.0375,0.0375,0.775,1,1
200,4,76,scale_free,0.6,1726857545,80,120,6,70,4,0,0,1,70,70.0,0.075,0.875,0.95,0.075,0.075,0.075,0.075,0.875,0,0
200,4,76,er,0.7,1726857545,60,140,8,49,3,49,49,1,49,49.0,0.13333333333333333,0.8166666666666667,0.95,0.95,0.95,0.13333333333333333,0.13333333333333333,0.8166666666666667,1,1
200,4,76,ring,0.7,1726857545,60,140,3,57,0,57,57,11,11,5.181818181818182,0.05,0.95,1.0,1.0,1.0,0.8166666666666667,0.8166666666666667,0.18333333333333332,1,1
200,4,76,small_world,0.7,1726857545,60,140,1,57,2,57,57,4,44,14.25,0.016666666666666666,0.95,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.23333333333333334,0.23333333333333334,0.7333333333333333,1,1
200,4,76,scale_free,0.7,1726857545,60,140,7,49,4,0,0,1,49,49.0,0.11666666666666667,0.8166666666666667,0.9333333333333333,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.11666666666666667,0.8166666666666667,0,0
200,4,76,er,0.8,1726857545,40,160,10,29,1,29,29,2,26,14.5,0.25,0.725,0.975,0.975,0.975,0.325,0.325,0.65,1,1
200,4,76,ring,0.8,1726857545,40,160,8,32,0,32,32,10,7,3.2,0.2,0.8,1.0,1.0,1.0,1.0,1.0,0.175,1,1
200,4,76,small_world,0.8,1726857545,40,160,6,32,2,32,32,6,11,5.333333333333333,0.15,0.8,0.95,0.95,0.95,0.675,0.675,0.275,1,1
200,4,76,scale_free,0.8,1726857545,40,160,8,31,1,31,31,2,29,15.5,0.2,0.775,0.975,0.975,0.975,0.25,0.25,0.725,1,1
200,4,76,er,0.9,1726857545,20,180,5,15,0,15,15,2,13,7.5,0.25,0.75,1.0,1.0,1.0,0.35,0.35,0.65,1,1
200,4,76,ring,0.9,1726857545,20,180,11,9,0,9,9,3,4,3.0,0.55,0.45,1.0,1.0,1.0,1.0,1.0,0.2,1,1
200,4,76,small_world,0.9,1726857545,20,180,9,11,0,11,11,3,5,3.6666666666666665,0.45,0.55,1.0,1.0,1.0,1.0,1.0,0.25,1,1
200,4,76,scale_free,0.9,1726857545,20,180,5,15,0,15,15,2,13,7.5,0.25,0.75,1.0,1.0,1.0,0.35,0.35,0.65,1,1
200,4,77,er,0.1,3679725767,180,20,2,0,178,0,0,0,0,0.0,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.0,0,0
200,4,77,ring,0.1,3679725767,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
200,4,77,small_world,0.1,3679725767,180,20,0,0,180,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
